,Principal component 0,Principal component 1,Principal component 2,Principal component 3,Principal component 4,Principal component 5,Principal component 6,Principal component 7,Principal component 8,Principal component 9,Principal component 10,Principal component 11,Principal component 12,Principal component 13,Principal component 14,Principal component 15,Principal component 16,Principal component 17,Principal component 18,Principal component 19,Principal component 20,Principal component 21,Principal component 22,Principal component 23,Principal component 24,Principal component 25,Spectral Centroid Overall Standard Deviation,Spectral Rolloff Point Overall Standard Deviation,Spectral Flux Overall Standard Deviation,Compactness Overall Standard Deviation,Spectral Variability Overall Standard Deviation,Root Mean Square Overall Standard Deviation,Fraction Of Low Energy Windows Overall Standard Deviation,Zero Crossings Overall Standard Deviation,MFCC Overall Standard Deviation 1,MFCC Overall Standard Deviation 2,MFCC Overall Standard Deviation 3,MFCC Overall Standard Deviation 4,MFCC Overall Standard Deviation 5,MFCC Overall Standard Deviation 6,MFCC Overall Standard Deviation 7,MFCC Overall Standard Deviation 8,MFCC Overall Standard Deviation 9,MFCC Overall Standard Deviation 10,MFCC Overall Standard Deviation 11,MFCC Overall Standard Deviation 12,MFCC Overall Standard Deviation 13,LPC Overall Standard Deviation 1,LPC Overall Standard Deviation 2,LPC Overall Standard Deviation 3,LPC Overall Standard Deviation 4,LPC Overall Standard Deviation 5,LPC Overall Standard Deviation 6,LPC Overall Standard Deviation 7,LPC Overall Standard Deviation 8,LPC Overall Standard Deviation 9,LPC Overall Standard Deviation 10,Method of Moments Overall Standard Deviation 1,Method of Moments Overall Standard Deviation 2,Method of Moments Overall Standard Deviation 3,Method of Moments Overall Standard Deviation 4,Method of Moments Overall Standard Deviation 5,Spectral Centroid Overall Average,Spectral Rolloff Point Overall Average,Spectral Flux Overall Average,Compactness Overall Average,Spectral Variability Overall Average,Root Mean Square Overall Average,Fraction Of Low Energy Windows Overall Average,Zero Crossings Overall Average,MFCC Overall Average 1,MFCC Overall Average 2,MFCC Overall Average 3,MFCC Overall Average 4,MFCC Overall Average 5,MFCC Overall Average 6,MFCC Overall Average 7,MFCC Overall Average 8,MFCC Overall Average 9,MFCC Overall Average 10,MFCC Overall Average 11,MFCC Overall Average 12,MFCC Overall Average 13,LPC Overall Average 1,LPC Overall Average 2,LPC Overall Average 3,LPC Overall Average 4,LPC Overall Average 5,LPC Overall Average 6,LPC Overall Average 7,LPC Overall Average 8,LPC Overall Average 9,LPC Overall Average 10,Method of Moments Overall Average 1,Method of Moments Overall Average 2,Method of Moments Overall Average 3,Method of Moments Overall Average 4,Method of Moments Overall Average 5,Chroma feature 0,Chroma feature 1,Chroma feature 2,Chroma feature 3,Chroma feature 4,Chroma feature 5,Chroma feature 6,Chroma feature 7,Chroma feature 8,Chroma feature 9,Chroma feature 10,Chroma feature 11
Principal component 23,2.0527257562444213e-17,4.476010000641956e-16,-6.637532958237248e-17,1.8432400540688943e-16,-3.733158683193224e-16,-2.233085085421572e-16,-2.179477573362054e-16,-1.5476460965348585e-16,-2.825513303628793e-16,-6.023776078719752e-18,-2.373483746916065e-17,1.3871287734347956e-16,2.5892598088618315e-16,-1.761935855761759e-17,7.776371656316293e-17,1.4082823241532297e-16,6.576426489491103e-16,1.0821348885714096e-16,1.6666672538836503e-16,-1.3158995359839417e-16,5.981649857924923e-16,-2.5363629581695943e-16,6.243091966793924e-17,1.0,-4.091793080069759e-16,-7.193134856932351e-17,-0.037830367641889164,0.010542477623512781,-0.07238876992331515,-0.13889845454543942,-0.11171582034037465,-0.11654496714361043,-0.162371993045989,0.0018175468126253582,-0.16723113693358735,-0.009101382556537337,-0.08528408186542862,-0.20257900152014072,-0.2576949507360744,-0.026048626013665765,0.06201007364566212,0.08461701416072225,0.017271761418275893,0.05929468763124002,0.008510444342573698,0.07812253587521738,0.05113005013889064,-0.09211526799934099,0.03813544075938891,0.1254944315131504,0.12497593323443866,0.03938249785335971,0.004064866639000422,0.01501705583170719,-0.020109890031834107,0.07218218560308902,,-0.023941880150847486,0.034747731070088536,0.08265691933141082,0.08374882425209172,0.061019362857361474,-0.002264289016377319,-0.015409180734846121,0.017646595160753977,0.04168748597920166,0.08234558099393142,0.08230747337167765,-0.1702930371682912,-0.0022509603609794614,0.13138464361718005,0.027043307272799636,-0.10880893607124686,-0.07904190603016806,0.11444703011994607,0.03610954135914573,-0.08141782933917409,0.0023933535733229898,-0.01367727589530995,-0.10461182415113532,-0.015115983891161904,-0.057158575417867376,0.014991392911769732,-0.03582056723759622,0.004164265531179965,-0.03348427202940022,-0.01512399898045797,0.031795264336214685,-0.054679789348381545,0.1375050067364864,-0.11332784794214161,0.04662301139454919,,0.07688365271343092,-0.01018326170434016,-0.0017439728091674948,0.0009278302022735402,0.006602627258487613,-0.021014786464248023,-0.03661895226956547,-0.1283759929648274,-0.008322651905005713,0.1980903021634912,0.17310233570397354,0.014203625712556399,-0.052784285775508574,0.02965229917494181,0.11230902514529784,0.05457374474946498,-0.0015591527203272267
Principal component 24,1.341402660518622e-16,1.572785101767942e-16,7.426979837968068e-16,-9.775167097325817e-17,-1.5238876407930551e-18,-1.5045502361002836e-16,-2.9729137942475636e-16,-3.4532489204085314e-16,-1.7121254417541613e-16,-8.741479043683917e-17,-2.486464539311956e-16,5.5195975044434303e-17,5.83891369076607e-17,8.059653395854742e-17,1.1833584247789207e-16,5.054716347856567e-16,3.700527126785004e-17,2.0022534666892956e-16,3.126088509302248e-17,-1.112351440705584e-16,4.230076601285614e-16,-1.908084907836724e-16,1.0343800007792844e-15,-4.091793080069759e-16,1.0,7.898278622427197e-16,-0.07399185852366721,-0.027975874431741553,0.016159920399131385,0.06337451949875414,-0.08264124757652286,-0.07893253801652644,-0.06584203152161919,-0.06569232129765878,0.0399093282842728,0.08012178621704227,0.056004337726556386,0.10258740402233014,-0.02228651935490886,-0.053633065244758305,-0.13250121828742703,-0.01860292723363482,0.03976328119302669,-0.1135082960238924,-0.020689491860966202,-0.044090257885717694,-0.14654740161162666,-0.04948011652082007,0.03760342950419312,0.05921855691468852,0.08711052667554409,0.04301745564243288,-0.002403013605562708,-0.031887976496544415,-0.01697013333968001,-0.029853380642407713,,0.024845392717739247,-0.019866700946867596,0.014321413236011197,-0.0005070109193895647,0.009577876567071847,0.04473355808021275,0.04303781810711614,0.021196421934232993,-0.016545610901255583,-0.04173852428345349,-0.03225356291346993,-0.0074020975482085825,0.04890567609380333,-0.005530710235654451,-0.02169162213199869,-0.08037426105256405,0.024749819174340187,0.06765360917272109,0.02577870043685199,-0.06163465258114115,-0.03530464623667468,-0.014363615893166195,0.03996812383529338,0.055742926657638504,0.07749435309131814,-0.08304449782368187,0.05048662359723529,-0.04918600821005271,-0.015163980468237652,0.010329786976396362,0.01270767584269019,0.0002796909315081962,0.02116532926201771,0.05625764792096084,0.016442420202054192,,0.01771025521534465,0.03768950196574908,0.027400338009025336,-0.020399693262126428,-0.010029604038900568,0.3066843191538205,0.012522921588179046,-0.11333339730810982,-0.1011655978753024,-0.01649925946430222,0.0013985830726652264,0.053412267012735,-0.05128583714551274,-0.2580113046406585,-0.2893611095651113,-0.0020152118245335233,0.2989158843130067
Principal component 25,-2.2106457374617422e-16,-1.7278046652516667e-16,-3.755213116493349e-17,-1.2442751414583488e-16,1.4514779142309297e-16,2.1387828579146826e-16,1.1842680509390067e-16,7.921142415661289e-17,2.0131355563233348e-16,-1.9808869187615557e-17,-1.4502334440559415e-16,-4.2190907853306434e-16,-8.489503811995515e-17,-1.3306772652622248e-16,-2.9398361964021275e-16,-2.2988291005253096e-16,-4.1358920745300605e-16,-8.582558634782188e-18,-1.2403943896188187e-16,6.869721426563577e-17,-5.996942460142894e-16,-5.165245406313148e-17,-1.4201230748687315e-16,-7.193134856932351e-17,7.898278622427197e-16,1.0,0.05111151300259311,0.054358356840702914,-0.0573532908036069,0.017958023472562576,0.037993529332914694,0.029732270288330878,0.05354345549021272,0.015977579779906867,0.01258608044723298,0.030839055110280938,-0.008413007892600605,-0.03208577310346071,0.028033084048064916,0.0942972865689383,0.11643802591800054,0.15646269852256775,0.027045629909654003,0.01918770533042789,0.13983648379543773,0.14480861126083056,0.03797434797772546,0.06026689852508225,-0.12804071503626932,-0.12700313781304076,-0.18309034711829153,-0.029696771657268858,-0.0035390936220880613,0.036277052358956854,0.050921758237482136,0.03849861848862816,,-0.0486355281740857,-0.020208055284607174,-0.0642324647026905,0.039143054875121694,0.010181233089937042,-0.050731604322165155,-0.004228930799994195,-0.012174724063385213,-0.036686967939482173,0.07746294104576223,0.07192288231852219,0.0026070697436842132,-0.04273389371767219,0.009174743833688189,-0.024573420789553702,-0.02687751195783715,-0.13675390465058448,0.01319584736948553,-3.1288741174777696e-06,0.005390118537403562,-0.022647095194852127,0.030166150048101095,0.07602158075890596,0.040198831534785436,0.050508566243360815,-0.1103907821320918,-0.0065340078951773035,-0.012744860805122623,0.0041879605472188814,-0.09390410827013931,-0.032525189079123204,0.03947815612310027,0.009294228455253396,-0.06556263083562741,0.06850420760250009,,0.02998912540426134,-0.014072907112497758,-0.008942268887542947,-0.0030059510907050426,0.003141895674521264,0.11642247710075447,0.12033399727909508,0.23577647444136576,0.2138958401035486,0.0710778945888756,-0.05182407854039308,0.0069132460469544564,0.039047441847352767,-0.07513050787125349,-0.05934632427461801,0.01085686640578963,0.15330786600390214
Spectral Centroid Overall Standard Deviation,0.6494214387727306,-0.3031203354988989,-0.0993608409123245,0.253915393901961,-0.04672966001120259,0.036578759052389845,-0.0730592773786313,-0.05326569872857997,-0.21918014438722247,0.13074232428142088,-0.19033163738845255,-0.08637297677725135,-0.14163120016778416,0.2541157619015544,-0.0747047155242981,0.24455482469703693,0.068985803354515,-0.17231262569574826,-0.16415967637895068,-0.007385969201048148,0.06182729774693025,-0.06964153696930256,-0.054953508287239515,-0.037830367641889164,-0.07399185852366721,0.05111151300259311,1.0,0.924822880203284,0.14594604533850752,0.1331658895766625,0.10032019958049558,0.13092647189790801,0.06954711019053647,0.9075665926775494,0.21847148684978435,0.12940844671796842,0.04936786262311609,0.06751407238991093,0.08834495506922048,0.1606178414973236,0.10754514819767363,0.10694783953151266,0.16748215777457665,0.15797533207207418,0.14550950992449854,0.17040891826205046,0.07397928175291932,0.7823890017529844,0.34321033132430234,-0.26661852950592435,0.059561001715981214,0.32797586534515305,0.41187612571637783,0.4535966141337103,0.44575497363993904,0.4556847078087649,,0.4021881989662288,0.7840106215661035,0.3872544876758175,0.21733364752716317,0.13125145127700083,0.6554173865154804,0.711643753288337,0.20313185135123535,0.013719910292775587,0.08031145910945148,0.12101370526004657,-0.08015976185093572,0.6626248610987316,0.17250332811110056,-0.6160232729643572,0.25719751036225263,0.02136962762029752,0.20035488408635788,0.23321245380923297,0.31176486648358054,0.0896941981237613,-0.033315230560932496,0.016014285940020186,0.06464677974103944,-0.006129644189109985,0.04726366812389182,0.7649530222839496,-0.5108613003348205,-0.39237717826609847,0.1807628838934769,-0.09653750640340672,0.18846786561073342,0.17577219771802657,0.22204432168617833,0.05331239064087181,,0.3268308684394434,0.6399596762984787,0.5588434624166955,0.43502172891684254,0.46702920304558915,-0.13473584101428662,-0.08385162407012046,0.005952126503022918,0.028998179500975146,0.06854541768886652,0.0009958883522007997,-0.03731553820359895,-0.06305344790666899,-0.009496682101490213,-0.005942667202412618,-0.09732625247507681,-0.09232357812988543
Spectral Rolloff Point Overall Standard Deviation,0.7664260826219175,-0.33555240964956523,-0.07042386666456993,0.10464636095827166,0.005087288216116428,0.053013491780708195,-0.09832364294204894,-0.020518199310383723,-0.1980742840702952,0.12426675416152548,-0.14224151194293774,-0.1120219133287016,-0.13500390545525418,0.21641647178377682,-0.018920893733197202,0.17495585367879835,-0.020646577715555427,-0.15360530309681927,-0.13721157830210076,0.05209900428922617,0.09327213015653096,0.013403847746665637,-0.04945261877288936,0.010542477623512781,-0.027975874431741553,0.054358356840702914,0.924822880203284,1.0,0.18307908200559037,0.07569608531001179,0.1212811154769862,0.1563768079423972,0.04154030548196743,0.9309023662128199,0.1449857927157181,0.019190895652518972,-0.036706185876408705,0.003688328491270029,-0.005827538016368373,0.09896638241100457,0.03797132331319095,0.07559893855816113,0.1414855751129792,0.09248429990095458,0.1107434645175135,0.11420609548399831,0.006406109940896169,0.6981210315480377,0.3954664349728025,-0.34816722718850013,-0.008627696811083036,0.3312408807230191,0.4195213392786217,0.48100803722743873,0.476492862125424,0.5059534735488462,,0.500061119851997,0.7914315171795103,0.4424806824306384,0.21412910284307365,0.13619116951450913,0.7094297910649074,0.7837935125770735,0.2532535817515092,0.06671113475033819,0.13877653144893232,0.1889726849264876,-0.1165976181313162,0.759350655883567,0.2762677888285114,-0.6790577189562872,0.3343504498737982,-0.02186561997445776,0.2154552275583712,0.21565559481323804,0.3579155474709207,0.07926663689918316,-0.003582066306197698,0.042348538363903655,0.06067142003866066,-0.09080429817892724,0.031563211045095976,0.8551125523747709,-0.7025147250696354,-0.39553884518560123,0.21668690439229604,0.005734135220923716,0.2922500184797963,0.24938268954278114,0.3178266648870937,0.13801430963646516,,0.434923830297332,0.7779688447944854,0.7235288608496737,0.5640026685471418,0.6117556476986574,-0.06358827728130093,-0.026441359296418276,0.035877573652807866,0.04614264818707677,0.08288743324812675,0.02742633170970615,0.028638409095126632,0.008315417036596525,0.058431873107040504,0.0644506848935557,-0.01503328262875796,-0.014812250304538187
Spectral Flux Overall Standard Deviation,0.5141918796780669,0.5958620457185788,-0.28303326482922114,-0.08875815064173823,-0.3756706598924424,0.14087993831971876,0.18711241919495206,0.006670124069815643,0.0779279571384011,0.011297217726369843,-0.045987326130075945,-0.009995670719068395,0.022669401656821915,-0.03475786184723243,-0.03994273249723933,-0.03209473509549805,-0.022934819995416494,-0.0701920191027568,0.10006007434047491,0.06548654892635442,0.16861726217902887,0.008783302535716093,-0.05026705261709581,-0.07238876992331515,0.016159920399131385,-0.0573532908036069,0.14594604533850752,0.18307908200559037,1.0,0.2365691287162752,0.6916812378763817,0.6630719719654268,-0.11175853692235317,0.18452778554587607,0.05596775819804751,0.15755800582269416,0.1081634029971446,0.07084155935142314,0.07316788743741098,-0.10060531803052963,-0.13858586673071704,-0.16986979143167816,-0.16166872111105884,-0.19588424189871695,-0.2156525559593396,-0.2389271345774177,-0.23160544399212077,0.11980819711106312,0.4523908733096132,0.08155871499641519,0.10820142671004811,0.08278926192781001,0.011368454960353828,-0.024694536419296694,-0.05015595623828023,-0.06377020657523061,,0.6554751077572812,0.3965602689015897,0.49925428359859236,0.44469416302279247,0.4729911635619294,-0.11436892394336345,-0.03259660473245935,0.8793478127540132,-0.35485675748299056,0.680660390216943,0.679243568873527,0.08948225712444004,-0.024676526661953895,0.23972689787558024,-0.05282066176694358,0.26481110262799534,0.3491085125983741,0.35562798268020945,0.14415501127477118,0.01910194923584769,-0.012165178742253561,0.10563871457399002,0.0036337448275693637,-0.029968924307218682,0.13668652094906883,0.0989813288049704,0.053889363767967706,-0.24557560990824687,0.015585139499996847,-0.12712831063858704,-0.2119970396208448,-0.08455125561893531,-0.1091661566373164,-0.17027543324493227,-0.10654302336645603,,0.5596284679762157,0.07638630920667912,0.15734986996216582,0.14057460542970995,0.1741867366230949,0.2796801274986131,0.3627791269390023,0.3958049313246579,0.43556247802802717,0.34965424825816577,0.3323937670916302,0.25427850388344125,0.27567778239054797,0.2728821470244233,0.1961738099130566,0.23429817990877994,0.21763457880343462
Compactness Overall Standard Deviation,0.12011814531610904,0.2571753866352369,0.19392503893698704,0.1371117299995206,-0.23157686297796334,0.1928721314865175,0.01808359195543963,-0.072004798285578,-0.05989828388489144,0.09805962289793693,-0.07798652108046022,-0.035723945411709666,0.033624460725290774,0.2640467865131755,0.09794506188902656,0.2226151134377008,0.058076594456300784,0.0021234740547276722,0.07343620199497138,-0.12351342281627707,-0.12689253927144226,-0.13825269313797192,0.06907751862572213,-0.13889845454543942,0.06337451949875414,0.017958023472562576,0.1331658895766625,0.07569608531001179,0.2365691287162752,1.0,0.11311261146466224,0.12523343112767477,0.1632783521476277,0.03324430830142966,0.8505438242497625,0.42173157265219213,0.25898901796263785,0.27076454041562087,0.23066057069480173,0.17895497851366277,0.009224940445254291,0.06503904484107173,-0.0046704285398795125,-0.057786832102455825,-0.011746535953480998,0.016237411427645527,-0.04102507734067001,0.5749362685711064,0.2820677439612015,0.008445550310776189,0.010436891418969889,0.013033950132331263,-0.03782169036693042,-0.057975625698362634,-0.08631562756405395,-0.13362181863068776,,0.16171543607434716,0.3326762405755487,0.34282395872318877,0.37420349040079204,0.3748401393891821,-0.16437051527902502,-0.10879414346462397,0.1274197386157287,-0.21453309934322484,0.02185066308852088,0.023489674156033175,0.08620571809418699,-0.15995552582433917,-0.4913330705278097,0.10047867642833867,0.23780519373652892,0.27765794451521664,0.2249669602949438,0.0027028618436265722,-0.10710731845668187,-0.07413952104229186,-0.07869763576876534,-0.08745795162956292,-0.02332129534062864,0.07107454413483641,-0.01439256728370875,0.07762397762712317,-0.07394582090315176,0.09866429366769754,0.06763495586110785,-0.0107734046821647,0.04166686504235357,-0.032597167845389095,-0.08863759363248179,-0.04157993415822876,,0.008166713392868539,-0.10568913472593268,-0.05183219389538267,-0.06381768611688345,-0.040727624575929454,0.12875198509742394,0.1345702041131253,0.23173363932681593,0.2787438351303074,0.24241092766119457,0.26263434253884255,0.17978866279266545,0.18290993344344744,0.10113576487204876,0.02469979867837702,0.04503022323323783,0.07704515960384078
Spectral Variability Overall Standard Deviation,0.3834035987511809,0.33673007206569494,-0.29642931926975113,-0.29885138390463123,-0.4335583287953687,0.10102142287237835,0.24842349029404012,0.08994115763318133,0.04813660965497252,-0.040656423816254554,0.08638719751046525,-0.024289546065617756,0.021712720816956632,-0.010151575355392932,-0.11783441517121378,0.1360977518845027,0.13596507822479853,0.34653186899743604,-0.2106911851124551,0.11380831215330253,-0.025548019814118382,0.029517897858453605,-0.013463942769960859,-0.11171582034037465,-0.08264124757652286,0.037993529332914694,0.10032019958049558,0.1212811154769862,0.6916812378763817,0.11311261146466224,1.0,0.9946036434896396,0.0463061083227528,0.13617547268792088,0.011389149191974052,0.011180278041940906,0.028254189927206214,0.008559410792789506,0.018319450002987233,-0.13223326147853245,-0.08433801646028587,-0.10898759893683853,-0.04423925931602465,-0.06792481044729144,-0.07309071371636583,-0.12194730556270629,-0.07176964160674214,0.04646325561428797,0.2867029473317898,0.07643002294250492,-0.004542322714217985,0.022896654720801567,-0.02885772514388535,-0.0298656971923657,-0.021308170153175446,-0.008504112004038908,,0.7095786590394707,0.23008593200600574,0.3014774667395825,0.2573619874773198,0.2727642130175375,-0.029153315259305555,-0.008893326441033887,0.5917205774954414,-0.12036428482791688,0.6964859913354179,0.6801673065772611,0.13009505870045707,0.006287163334831503,0.3399900375091419,-0.0975498576205545,0.11119235490278699,0.130431866032878,0.18327590676302907,0.03821845430222875,-0.002326487129766526,-0.037878786233758996,0.09900358355212313,-0.0497537932124165,-0.18872275397547134,-0.013905400924205212,0.07210761996884613,0.03645381635040352,-0.13935907013884455,-0.0002884034871811002,-0.07958596167910217,-0.00791761930607441,0.032774159325695655,-0.008367930848213597,-0.05050612012523239,0.05087712529631202,,0.4990362759429707,0.08433540477591406,0.12113910338119058,0.1361956580358874,0.14436820191250485,0.2027251673202528,0.19827353149815977,0.15933276520516207,0.1656912367915325,0.07618738133214081,0.054613334306894024,0.03694267676109446,0.05662010853953543,0.054442095248819794,0.012624567242243675,0.14316705910612823,0.18246510704215596
Root Mean Square Overall Standard Deviation,0.39953824299653445,0.30487500294902525,-0.29900455612631716,-0.29407966272578456,-0.41340084879787997,0.10332029574673998,0.22903341670527963,0.09244685206476702,0.029875174331450503,-0.026949946811326276,0.07724604613557536,-0.025469749408547526,0.013405052870388463,0.009513206521570212,-0.11172873458602707,0.16046892820142253,0.15052810691494214,0.3855381985089872,-0.21782287650625173,0.1335009625695249,-0.03374757571029898,0.04333823574543708,0.0027601375287313826,-0.11654496714361043,-0.07893253801652644,0.029732270288330878,0.13092647189790801,0.1563768079423972,0.6630719719654268,0.12523343112767477,0.9946036434896396,1.0,0.0629762344198464,0.16794635211417103,0.03434969237524209,0.00398125839509446,0.020960846994797933,0.013159114832385138,0.018311814355314694,-0.1334025529152473,-0.08333541407155103,-0.11033940215357005,-0.03897961285329131,-0.06300875079790057,-0.07154486427415721,-0.12045802070172647,-0.06969804956908099,0.07457950149677336,0.2836711831661925,0.06286351398753956,-0.0028468062389388144,0.03161244580028741,-0.01924715654211577,-0.0167816439543627,-0.009084754791086318,0.007728231578834671,,0.7486230027082329,0.24556816887251054,0.29764737941795066,0.2443061969322478,0.2558209893171533,0.010358158112949621,0.032863014275940065,0.5646565181436429,-0.10771628186540966,0.6731416691561544,0.6609875809614881,0.11524236187692745,0.046436255794749214,0.3403822290807947,-0.12454513448404363,0.1110243936176817,0.12975924008756026,0.1828239518335584,0.038034249628520506,0.006133522251624486,-0.026002825081660567,0.10356933136887157,-0.05106358746170286,-0.17993367678553338,-0.017099739156601828,0.07441946061271368,0.08047468526574805,-0.1669926501794183,-0.025304632240539582,-0.06903851665369774,-0.007536457148146672,0.051464288881786315,0.014469419939650095,-0.03400771973937321,0.06081694034162777,,0.5037767249532049,0.11830014035804151,0.14855229711262666,0.15079642111110825,0.1611608002387714,0.1870382745259219,0.18560222522535835,0.15132214203834085,0.16292527929793377,0.07734497337277303,0.050159304643410625,0.03215332606486893,0.04490830511368539,0.052286490756027544,0.012953209841464369,0.14085143679911402,0.17558867479302592
Fraction Of Low Energy Windows Overall Standard Deviation,0.019484956491920398,-0.06446033176395599,0.1963863333321018,0.19826784484641088,-0.03453953802466552,0.14239481408959218,0.02079986632806892,0.007480146506135549,0.05094001348768081,0.020859708165775485,-0.03373010684422037,-0.05722604318500093,0.052977867462633096,0.07463850310138558,0.036535901044324935,0.10431246804904702,0.1865482114110234,0.1743649716395516,-0.030602036534715757,-0.09183225372151674,-0.1833447423577539,0.09204646387167066,0.0066709665483689045,-0.162371993045989,-0.06584203152161919,0.05354345549021272,0.06954711019053647,0.04154030548196743,-0.11175853692235317,0.1632783521476277,0.0463061083227528,0.0629762344198464,1.0,0.07017373025894368,0.13464640948063009,0.23559491386678705,0.2286778294448738,0.20658214573516204,0.18029932784319197,0.19267736552659467,0.15381747059132203,0.25598420488568113,0.15823169306351428,0.0466152464323653,0.15737991897716877,0.1348284663893261,0.13967266659299463,0.11098925519807569,0.12824802341043112,-0.05689498171012039,-0.024454742125666104,0.05391696351360879,0.06465872943351127,0.0433014340842478,0.03862131995998708,0.010319672380018408,,-0.024934215993095688,0.10787461150309176,0.12095811226430166,0.14408822440773192,0.1459591473018028,-0.007894043412264653,0.00363157415766019,-0.1735577637443428,0.023660354796290146,-0.17187796237126335,-0.1739345695672166,0.13461194733973844,-0.02068484512764018,-0.2975466451366745,-0.0341199661683954,0.1445947179190844,0.07852604223873451,0.08919381684941322,0.12707225503997313,0.043475203871647314,-0.05789680346738785,-0.06613543371130844,0.012220190954404327,0.0693000170860365,0.024672046651046584,-0.09937216653533389,0.018584815053580145,-0.006805308077492557,-0.0045813040041439,0.07633520610294454,0.008282587895191136,0.12916999607059518,0.06445043610726622,0.0626005234419778,-0.0009297601252160808,,-0.15825127994330346,-0.009900914733438706,-0.008043323559343764,0.011588670043798122,0.0028966482597606058,-0.13913147542086038,-0.10638985589453377,-0.018095815327910308,-0.021888762835686908,0.018743900195966046,0.10157066856201462,0.11649029195313416,0.08889212858106182,-0.008013514646209731,-0.04138421267581402,-0.10326859908934836,-0.12890627745006789
Zero Crossings Overall Standard Deviation,0.7660123819284493,-0.3680897569718362,-0.14424321203450974,0.21655635299840922,-0.010013928631586353,0.10536832690719986,-0.10415119201655641,-0.08739299208888067,-0.18869331462629962,0.090873614378239,-0.1320882254976934,-0.08239826320014075,-0.08522776023839942,0.1287247546203117,-0.054826324748875804,0.08925876958165728,0.029574528974631885,-0.08719353418677472,-0.13220935119974475,0.011650892321374381,0.0683203082331248,-0.013242905911239724,-0.06410598169744966,0.0018175468126253582,-0.06569232129765878,0.015977579779906867,0.9075665926775494,0.9309023662128199,0.18452778554587607,0.03324430830142966,0.13617547268792088,0.16794635211417103,0.07017373025894368,1.0,0.11667595725377856,0.04945234460486957,-0.04161677518226321,0.005580465816988004,0.059222243374623604,0.14234380631437374,0.1031053963939015,0.11325352307109711,0.2073892614139166,0.1722476632550414,0.17553219285632773,0.16760633085726856,0.06984677241402787,0.6161557781489175,0.3900277768029907,-0.29541167536694946,0.0814057585086783,0.4405862052351181,0.5317612037109074,0.5880321004975579,0.5717350776071625,0.5996705844132681,,0.4762646250765527,0.7877256118694896,0.44163376672883226,0.18420240802808682,0.13769322730593817,0.7227665295044395,0.7933556252897953,0.26149604359825024,0.10709050108082778,0.14005568125299087,0.1866362322194842,-0.08499631092095447,0.776084661213207,0.3238610520489153,-0.767313077681514,0.3062248671475789,0.032390116458820596,0.19828934031519468,0.2581361201930175,0.364396442551719,0.09740229404592271,-0.02849668859921125,0.0656467931720417,0.1278764761297616,-0.06288412771674967,0.03252958506450832,0.8229125165651446,-0.630808213966545,-0.535258098132184,0.22218251105260858,-0.09460660808361658,0.29128262545361816,0.2419604670988578,0.3254971606835671,0.12012244255999265,,0.42085416368164547,0.7712098939963901,0.6855559355989932,0.5562182317948222,0.5755212153814678,-0.14524557760517606,-0.08668989315634695,0.015350444114072466,0.02013019652184614,0.06968505892121214,0.01340042303390716,0.002655186247481985,-0.01871026576836791,0.04299877095315753,0.05336258607691938,-0.07784807420545592,-0.09908488315552386
MFCC Overall Standard Deviation 1,0.1309355504727195,0.13095365173917664,0.21799358167840885,0.1873004527330939,-0.045181932243934485,0.12251721500446212,-0.002367940067237752,-0.012863523827613927,-0.040045029033596136,0.11953275169702902,-0.13168119997579109,-0.019858542526799656,0.01935340490257488,0.30740985452783565,-0.01244486935235099,0.2486440190499666,0.08684488931692547,0.03353296671708191,0.009163814408432044,-0.128768281684503,-0.170076675446671,-0.15902186829362627,0.04603268010089551,-0.16723113693358735,0.0399093282842728,0.01258608044723298,0.21847148684978435,0.1449857927157181,0.05596775819804751,0.8505438242497625,0.011389149191974052,0.03434969237524209,0.13464640948063009,0.11667595725377856,1.0,0.3362736206939364,0.2264326780449948,0.1886053745438341,0.1438253288402659,0.13771552847011712,0.012281197285945665,0.025834885391020825,-0.02729053683693622,-0.06669342382388253,-0.02104243605061015,-0.017728711820075013,-0.08420579178232993,0.7061677168091404,0.28340157307712877,-0.06652334449597071,-0.07572104429561208,-0.0686627354351866,-0.06620003923505312,-0.07578411481989464,-0.07708181332940592,-0.11616039340157772,,0.11151250689333377,0.34574309888941934,0.2993221120298105,0.30824375328627646,0.29567915874650996,-0.0555987072782248,-0.0073083445950378415,0.002259917476409226,-0.26879017438885844,-0.08781185478500106,-0.07900537067924084,0.03283747999430473,-0.052290392071119685,-0.48438189611135307,0.00020812403941498648,0.21731521399852188,0.18423970815545562,0.19285632274712708,0.10098063749285899,0.027840906036481174,-0.0038113725658409513,-0.05222312188757526,-0.026349220402700258,0.06619651483926578,0.08240388500070125,-0.059382073192992046,0.1715309427392456,-0.10886333377428244,0.05788967801067208,0.09306459504653453,-0.012692250069169443,0.03470993370325924,0.015317243008747504,-0.05454308899315078,-0.05827452440854742,,-0.0326069288227257,-0.014340592458299533,0.021223831248533376,0.005916804533345157,0.02594916178089612,0.04503697873230753,0.05848711586331757,0.13719609863148569,0.18743134622008906,0.1926775877528851,0.1983769516692642,0.14435377592039192,0.1531493510412471,0.09529814661056636,0.04352255322260876,0.008019706259486756,0.009370880184343794
